Year,FIPS Code,Type,Rate
2016,51087,EMS Narcan,68.3
2016,51087,Fatal Fentanyl and/or Heroin Overdose,10.7
2016,51087,Fatal Prescription Opioid Overdose,3.4
2016,51087,Neonatal Abstinance Syndrome,
2016,51087,Reported Hepatitis C (18-30 year olds),106.7
2016,51089,Diagnosed HIV,1.9
2016,51089,ED Heroin Overdose,0
2016,51089,ED Opioid Overdose,313
2016,51089,EMS Narcan,62.2
2016,51089,Fatal Fentanyl and/or Heroin Overdose,1.9
2016,51089,Fatal Prescription Opioid Overdose,7.8
2016,51089,Neonatal Abstinance Syndrome,
2016,51089,Reported Hepatitis C (18-30 year olds),131
2016,51091,Diagnosed HIV,0
2016,51091,ED Heroin Overdose,0
2016,51091,ED Opioid Overdose,0
2016,51091,EMS Narcan,0
2016,51091,Fatal Fentanyl and/or Heroin Overdose,0
2016,51091,Fatal Prescription Opioid Overdose,0
2016,51091,Neonatal Abstinance Syndrome,
2016,51091,Reported Hepatitis C (18-30 year olds),0
2016,51093,Diagnosed HIV,2.7
2016,51093,ED Heroin Overdose,2.7
2016,51093,ED Opioid Overdose,90.2
2016,51093,EMS Narcan,27.3
2016,51093,Fatal Fentanyl and/or Heroin Overdose,8.2
2016,51093,Fatal Prescription Opioid Overdose,10.9
2016,51093,Neonatal Abstinance Syndrome,
2016,51093,Reported Hepatitis C (18-30 year olds),119
2016,51095,Diagnosed HIV,9.4
2016,51095,ED Heroin Overdose,8.1
2016,51095,ED Opioid Overdose,98.1
2016,51095,EMS Narcan,6.7
2016,51095,Fatal Fentanyl and/or Heroin Overdose,2.7
2016,51095,Fatal Prescription Opioid Overdose,1.3
2016,51095,Neonatal Abstinance Syndrome,
2016,51095,Reported Hepatitis C (18-30 year olds),30.8
2016,51097,Diagnosed HIV,14
2016,51097,ED Heroin Overdose,0
2016,51097,ED Opioid Overdose,111.7
2016,51097,EMS Narcan,0
2016,51097,Fatal Fentanyl and/or Heroin Overdose,14
2016,51097,Fatal Prescription Opioid Overdose,0
2016,51097,Neonatal Abstinance Syndrome,
2016,51097,Reported Hepatitis C (18-30 year olds),0
2016,51099,Diagnosed HIV,7.7
2016,51099,ED Heroin Overdose,11.5
2016,51099,ED Opioid Overdose,127
2016,51099,EMS Narcan,34.6
2016,51099,Fatal Fentanyl and/or Heroin Overdose,15.4
2016,51099,Fatal Prescription Opioid Overdose,7.7
2016,51099,Neonatal Abstinance Syndrome,
2016,51099,Reported Hepatitis C (18-30 year olds),49
2016,51101,Diagnosed HIV,0
2016,51101,ED Heroin Overdose,18.4
2016,51101,ED Opioid Overdose,110.2
2016,51101,EMS Narcan,6.1
2016,51101,Fatal Fentanyl and/or Heroin Overdose,18.4
2016,51101,Fatal Prescription Opioid Overdose,12.2
2016,51101,Neonatal Abstinance Syndrome,
2016,51101,Reported Hepatitis C (18-30 year olds),41.3
2016,51103,Diagnosed HIV,0
2016,51103,ED Heroin Overdose,0
2016,51103,ED Opioid Overdose,200.5
2016,51103,EMS Narcan,18.2
2016,51103,Fatal Fentanyl and/or Heroin Overdose,9.1
2016,51103,Fatal Prescription Opioid Overdose,0
2016,51103,Neonatal Abstinance Syndrome,
2016,51103,Reported Hepatitis C (18-30 year olds),0
2016,51105,Diagnosed HIV,0
2016,51105,ED Heroin Overdose,0
2016,51105,ED Opioid Overdose,103.4
2016,51105,EMS Narcan,12.4
2016,51105,Fatal Fentanyl and/or Heroin Overdose,0
2016,51105,Fatal Prescription Opioid Overdose,8.3
2016,51105,Neonatal Abstinance Syndrome,
2016,51105,Reported Hepatitis C (18-30 year olds),834.3
2016,51107,Diagnosed HIV,4.7
2016,51107,ED Heroin Overdose,7.8
2016,51107,ED Opioid Overdose,73.6
2016,51107,EMS Narcan,25.9
2016,51107,Fatal Fentanyl and/or Heroin Overdose,6
2016,51107,Fatal Prescription Opioid Overdose,2.1
2016,51107,Neonatal Abstinance Syndrome,
2016,51107,Reported Hepatitis C (18-30 year olds),70.8
2016,51109,Diagnosed HIV,0
2016,51109,ED Heroin Overdose,56.8
2016,51109,ED Opioid Overdose,147.6
2016,51109,EMS Narcan,79.5
2016,51109,Fatal Fentanyl and/or Heroin Overdose,8.5
2016,51109,Fatal Prescription Opioid Overdose,0
2016,51109,Neonatal Abstinance Syndrome,
2016,51109,Reported Hepatitis C (18-30 year olds),274.3
2016,51111,Diagnosed HIV,16.3
2016,51111,ED Heroin Overdose,0
2016,51111,ED Opioid Overdose,89.6
2016,51111,EMS Narcan,8.1
2016,51111,Fatal Fentanyl and/or Heroin Overdose,0
2016,51111,Fatal Prescription Opioid Overdose,0
2016,51111,Neonatal Abstinance Syndrome,
2016,51111,Reported Hepatitis C (18-30 year olds),114.4
2016,51113,Diagnosed HIV,0
2016,51113,ED Heroin Overdose,99.4
2016,51113,ED Opioid Overdose,91.8
2016,51113,EMS Narcan,84.1
2016,51113,Fatal Fentanyl and/or Heroin Overdose,0
2016,51113,Fatal Prescription Opioid Overdose,0
2016,51113,Neonatal Abstinance Syndrome,
2016,51113,Reported Hepatitis C (18-30 year olds),0
2016,51115,Diagnosed HIV,0
2016,51115,ED Heroin Overdose,11.4
2016,51115,ED Opioid Overdose,125.3
2016,51115,EMS Narcan,0
2016,51115,Fatal Fentanyl and/or Heroin Overdose,0
2016,51115,Fatal Prescription Opioid Overdose,0
2016,51115,Neonatal Abstinance Syndrome,
2016,51115,Reported Hepatitis C (18-30 year olds),297.6
2016,51117,Diagnosed HIV,3.2
2016,51117,ED Heroin Overdose,0
2016,51117,ED Opioid Overdose,123
2016,51117,EMS Narcan,25.9
2016,51117,Fatal Fentanyl and/or Heroin Overdose,6.5
2016,51117,Fatal Prescription Opioid Overdose,6.5
2016,51117,Neonatal Abstinance Syndrome,
2016,51117,Reported Hepatitis C (18-30 year olds),221.4
2016,51119,Diagnosed HIV,0
2016,51119,ED Heroin Overdose,18.6
2016,51119,ED Opioid Overdose,102.1
2016,51119,EMS Narcan,46.4
2016,51119,Fatal Fentanyl and/or Heroin Overdose,0
2016,51119,Fatal Prescription Opioid Overdose,9.3
2016,51119,Neonatal Abstinance Syndrome,
2016,51119,Reported Hepatitis C (18-30 year olds),390.3
2016,51121,Diagnosed HIV,3
2016,51121,ED Heroin Overdose,2
2016,51121,ED Opioid Overdose,56.8
2016,51121,EMS Narcan,11.2
2016,51121,Fatal Fentanyl and/or Heroin Overdose,6.1
2016,51121,Fatal Prescription Opioid Overdose,5.1
2016,51121,Neonatal Abstinance Syndrome,
2016,51121,Reported Hepatitis C (18-30 year olds),40.7
2016,51125,Diagnosed HIV,6.7
2016,51125,ED Heroin Overdose,0
2016,51125,ED Opioid Overdose,94.2
2016,51125,EMS Narcan,20.2
2016,51125,Fatal Fentanyl and/or Heroin Overdose,20.2
2016,51125,Fatal Prescription Opioid Overdose,6.7
2016,51125,Neonatal Abstinance Syndrome,
2016,51125,Reported Hepatitis C (18-30 year olds),0
2016,51127,Diagnosed HIV,4.7
2016,51127,ED Heroin Overdose,14.2
2016,51127,ED Opioid Overdose,118.2
2016,51127,EMS Narcan,33.1
2016,51127,Fatal Fentanyl and/or Heroin Overdose,4.7
2016,51127,Fatal Prescription Opioid Overdose,0
2016,51127,Neonatal Abstinance Syndrome,
2016,51127,Reported Hepatitis C (18-30 year olds),97.1
2016,51131,Diagnosed HIV,0
2016,51131,ED Heroin Overdose,0
2016,51131,ED Opioid Overdose,131.8
2016,51131,EMS Narcan,8.2
2016,51131,Fatal Fentanyl and/or Heroin Overdose,0
2016,51131,Fatal Prescription Opioid Overdose,16.5
2016,51131,Neonatal Abstinance Syndrome,
2016,51131,Reported Hepatitis C (18-30 year olds),65.2
2016,51133,Diagnosed HIV,0
2016,51133,ED Heroin Overdose,0
2016,51133,ED Opioid Overdose,73.6
2016,51133,EMS Narcan,16.4
2016,51133,Fatal Fentanyl and/or Heroin Overdose,0
2016,51133,Fatal Prescription Opioid Overdose,0
2016,51133,Neonatal Abstinance Syndrome,
2016,51133,Reported Hepatitis C (18-30 year olds),77.3
2016,51135,Diagnosed HIV,38.5
2016,51135,ED Heroin Overdose,0
2016,51135,ED Opioid Overdose,153.9
2016,51135,EMS Narcan,19.2
2016,51135,Fatal Fentanyl and/or Heroin Overdose,0
2016,51135,Fatal Prescription Opioid Overdose,0
2016,51135,Neonatal Abstinance Syndrome,
2016,51135,Reported Hepatitis C (18-30 year olds),464.4
2016,51137,Diagnosed HIV,5.6
2016,51137,ED Heroin Overdose,59.1
2016,51137,ED Opioid Overdose,213.9
2016,51137,EMS Narcan,73.2
2016,51137,Fatal Fentanyl and/or Heroin Overdose,28.1
2016,51137,Fatal Prescription Opioid Overdose,14.1
2016,51137,Neonatal Abstinance Syndrome,
2016,51137,Reported Hepatitis C (18-30 year olds),244.8
2016,51139,Diagnosed HIV,4.2
2016,51139,ED Heroin Overdose,8.5
2016,51139,ED Opioid Overdose,109.9
2016,51139,EMS Narcan,33.8
2016,51139,Fatal Fentanyl and/or Heroin Overdose,0
2016,51139,Fatal Prescription Opioid Overdose,12.7
2016,51139,Neonatal Abstinance Syndrome,
2016,51139,Reported Hepatitis C (18-30 year olds),367.1
2016,51141,Diagnosed HIV,0
2016,51141,ED Heroin Overdose,5.6
2016,51141,ED Opioid Overdose,39.1
2016,51141,EMS Narcan,22.3
2016,51141,Fatal Fentanyl and/or Heroin Overdose,0
2016,51141,Fatal Prescription Opioid Overdose,5.6
2016,51141,Neonatal Abstinance Syndrome,
2016,51141,Reported Hepatitis C (18-30 year olds),294.1
2016,51143,Diagnosed HIV,4.9
2016,51143,ED Heroin Overdose,0
2016,51143,ED Opioid Overdose,53.5
2016,51143,EMS Narcan,9.7
2016,51143,Fatal Fentanyl and/or Heroin Overdose,0
2016,51143,Fatal Prescription Opioid Overdose,1.6
2016,51143,Neonatal Abstinance Syndrome,
2016,51143,Reported Hepatitis C (18-30 year olds),109.8
2016,51145,Diagnosed HIV,10.5
2016,51145,ED Heroin Overdose,14.1
2016,51145,ED Opioid Overdose,130.1
2016,51145,EMS Narcan,28.1
2016,51145,Fatal Fentanyl and/or Heroin Overdose,3.5
2016,51145,Fatal Prescription Opioid Overdose,3.5
2016,51145,Neonatal Abstinance Syndrome,
2016,51145,Reported Hepatitis C (18-30 year olds),512.4
2016,51147,Diagnosed HIV,8.6
2016,51147,ED Heroin Overdose,8.6
2016,51147,ED Opioid Overdose,108
2016,51147,EMS Narcan,51.9
2016,51147,Fatal Fentanyl and/or Heroin Overdose,13
2016,51147,Fatal Prescription Opioid Overdose,4.3
2016,51147,Neonatal Abstinance Syndrome,
2016,51147,Reported Hepatitis C (18-30 year olds),0
2016,51149,Diagnosed HIV,5.3
2016,51149,ED Heroin Overdose,5.3
2016,51149,ED Opioid Overdose,23.8
2016,51149,EMS Narcan,31.7
2016,51149,Fatal Fentanyl and/or Heroin Overdose,7.9
2016,51149,Fatal Prescription Opioid Overdose,7.9
2016,51149,Neonatal Abstinance Syndrome,
2016,51149,Reported Hepatitis C (18-30 year olds),176.4
2016,51153,Diagnosed HIV,8.1
2016,51153,ED Heroin Overdose,10.8
2016,51153,ED Opioid Overdose,72.5
2016,51153,EMS Narcan,5.3
2016,51153,Fatal Fentanyl and/or Heroin Overdose,8.1
2016,51153,Fatal Prescription Opioid Overdose,4.8
2016,51153,Neonatal Abstinance Syndrome,
2016,51153,Reported Hepatitis C (18-30 year olds),82.4
2016,51155,Diagnosed HIV,0
2016,51155,ED Heroin Overdose,0
2016,51155,ED Opioid Overdose,125.7
2016,51155,EMS Narcan,26.3
2016,51155,Fatal Fentanyl and/or Heroin Overdose,0
2016,51155,Fatal Prescription Opioid Overdose,23.4
2016,51155,Neonatal Abstinance Syndrome,
2016,51155,Reported Hepatitis C (18-30 year olds),346.8
2016,51157,Diagnosed HIV,0
2016,51157,ED Heroin Overdose,27.1
2016,51157,ED Opioid Overdose,81.2
2016,51157,EMS Narcan,94.7
2016,51157,Fatal Fentanyl and/or Heroin Overdose,0
2016,51157,Fatal Prescription Opioid Overdose,0
2016,51157,Neonatal Abstinance Syndrome,
2016,51157,Reported Hepatitis C (18-30 year olds),114.9
2016,51159,Diagnosed HIV,57
2016,51159,ED Heroin Overdose,0
2016,51159,ED Opioid Overdose,125.4
2016,51159,EMS Narcan,22.8
2016,51159,Fatal Fentanyl and/or Heroin Overdose,0
2016,51159,Fatal Prescription Opioid Overdose,0
2016,51159,Neonatal Abstinance Syndrome,
2016,51159,Reported Hepatitis C (18-30 year olds),1130.4
2016,51161,Diagnosed HIV,3.2
2016,51161,ED Heroin Overdose,14.9
2016,51161,ED Opioid Overdose,102.1
2016,51161,EMS Narcan,48.9
2016,51161,Fatal Fentanyl and/or Heroin Overdose,11.7
2016,51161,Fatal Prescription Opioid Overdose,4.3
2016,51161,Neonatal Abstinance Syndrome,
2016,51161,Reported Hepatitis C (18-30 year olds),251.8
2016,51163,Diagnosed HIV,0
2016,51163,ED Heroin Overdose,13.4
2016,51163,ED Opioid Overdose,62.5
2016,51163,EMS Narcan,13.4
2016,51163,Fatal Fentanyl and/or Heroin Overdose,0
2016,51163,Fatal Prescription Opioid Overdose,4.5
2016,51163,Neonatal Abstinance Syndrome,
2016,51163,Reported Hepatitis C (18-30 year olds),171.6
2016,51165,Diagnosed HIV,6.3
2016,51165,ED Heroin Overdose,5
2016,51165,ED Opioid Overdose,102.8
2016,51165,EMS Narcan,27.6
2016,51165,Fatal Fentanyl and/or Heroin Overdose,1.3
2016,51165,Fatal Prescription Opioid Overdose,1.3
2016,51165,Neonatal Abstinance Syndrome,
2016,51165,Reported Hepatitis C (18-30 year olds),118
2016,51167,Diagnosed HIV,0
2016,51167,ED Heroin Overdose,0
2016,51167,ED Opioid Overdose,142.5
2016,51167,EMS Narcan,65.8
2016,51167,Fatal Fentanyl and/or Heroin Overdose,0
2016,51167,Fatal Prescription Opioid Overdose,21.9
2016,51167,Neonatal Abstinance Syndrome,
2016,51167,Reported Hepatitis C (18-30 year olds),1175.8
2016,51169,Diagnosed HIV,4.6
2016,51169,ED Heroin Overdose,0
2016,51169,ED Opioid Overdose,13.7
2016,51169,EMS Narcan,50.2
2016,51169,Fatal Fentanyl and/or Heroin Overdose,0
2016,51169,Fatal Prescription Opioid Overdose,13.7
2016,51169,Neonatal Abstinance Syndrome,
2016,51169,Reported Hepatitis C (18-30 year olds),406.9
2016,51171,Diagnosed HIV,2.3
2016,51171,ED Heroin Overdose,34.7
2016,51171,ED Opioid Overdose,141.3
2016,51171,EMS Narcan,41.7
2016,51171,Fatal Fentanyl and/or Heroin Overdose,6.9
2016,51171,Fatal Prescription Opioid Overdose,6.9
2016,51171,Neonatal Abstinance Syndrome,
2016,51171,Reported Hepatitis C (18-30 year olds),82.6
2016,51173,Diagnosed HIV,6.4
2016,51173,ED Heroin Overdose,0
2016,51173,ED Opioid Overdose,251.1
2016,51173,EMS Narcan,32.2
2016,51173,Fatal Fentanyl and/or Heroin Overdose,6.4
2016,51173,Fatal Prescription Opioid Overdose,3.2
2016,51173,Neonatal Abstinance Syndrome,
2016,51173,Reported Hepatitis C (18-30 year olds),537.9
2016,51175,Diagnosed HIV,11.1
2016,51175,ED Heroin Overdose,5.5
2016,51175,ED Opioid Overdose,49.8
2016,51175,EMS Narcan,49.8
2016,51175,Fatal Fentanyl and/or Heroin Overdose,11.1
2016,51175,Fatal Prescription Opioid Overdose,0
2016,51175,Neonatal Abstinance Syndrome,
2016,51175,Reported Hepatitis C (18-30 year olds),124.3
2016,51177,Diagnosed HIV,4.5
2016,51177,ED Heroin Overdose,18.9
2016,51177,ED Opioid Overdose,93.2
2016,51177,EMS Narcan,77.3
2016,51177,Fatal Fentanyl and/or Heroin Overdose,17.4
2016,51177,Fatal Prescription Opioid Overdose,5.3
2016,51177,Neonatal Abstinance Syndrome,
2016,51177,Reported Hepatitis C (18-30 year olds),208.1
2016,51179,Diagnosed HIV,8.3
2016,51179,ED Heroin Overdose,25.6
2016,51179,ED Opioid Overdose,75.5
2016,51179,EMS Narcan,58.2
2016,51179,Fatal Fentanyl and/or Heroin Overdose,10.4
2016,51179,Fatal Prescription Opioid Overdose,5.5
2016,51179,Neonatal Abstinance Syndrome,
2016,51179,Reported Hepatitis C (18-30 year olds),183.6
2016,51181,Diagnosed HIV,15.3
2016,51181,ED Heroin Overdose,30.6
2016,51181,ED Opioid Overdose,91.7
2016,51181,EMS Narcan,61.1
2016,51181,Fatal Fentanyl and/or Heroin Overdose,0
2016,51181,Fatal Prescription Opioid Overdose,0
2016,51181,Neonatal Abstinance Syndrome,
2016,51181,Reported Hepatitis C (18-30 year olds),0
2016,51183,Diagnosed HIV,8.7
2016,51183,ED Heroin Overdose,0
2016,51183,ED Opioid Overdose,78.2
2016,51183,EMS Narcan,69.5
2016,51183,Fatal Fentanyl and/or Heroin Overdose,17.4
2016,51183,Fatal Prescription Opioid Overdose,0
2016,51183,Neonatal Abstinance Syndrome,
2016,51183,Reported Hepatitis C (18-30 year olds),337
2016,51185,Diagnosed HIV,0
2016,51185,ED Heroin Overdose,0
2016,51185,ED Opioid Overdose,78.3
2016,51185,EMS Narcan,33.2
2016,51185,Fatal Fentanyl and/or Heroin Overdose,2.4
2016,51185,Fatal Prescription Opioid Overdose,11.9
2016,51185,Neonatal Abstinance Syndrome,
2016,51185,Reported Hepatitis C (18-30 year olds),602.7
2016,51187,Diagnosed HIV,5.1
2016,51187,ED Heroin Overdose,23
2016,51187,ED Opioid Overdose,137.9
2016,51187,EMS Narcan,76.6
2016,51187,Fatal Fentanyl and/or Heroin Overdose,12.8
2016,51187,Fatal Prescription Opioid Overdose,17.9
2016,51187,Neonatal Abstinance Syndrome,
2016,51187,Reported Hepatitis C (18-30 year olds),625.9
2016,51191,Diagnosed HIV,1.8
2016,51191,ED Heroin Overdose,1.8
2016,51191,ED Opioid Overdose,68.2
2016,51191,EMS Narcan,29.5
2016,51191,Fatal Fentanyl and/or Heroin Overdose,1.8
2016,51191,Fatal Prescription Opioid Overdose,1.8
2016,51191,Neonatal Abstinance Syndrome,
2016,51191,Reported Hepatitis C (18-30 year olds),359.6
2016,51193,Diagnosed HIV,17.1
2016,51193,ED Heroin Overdose,28.4
2016,51193,ED Opioid Overdose,153.5
2016,51193,EMS Narcan,102.3
2016,51193,Fatal Fentanyl and/or Heroin Overdose,22.7
2016,51193,Fatal Prescription Opioid Overdose,22.7
2016,51193,Neonatal Abstinance Syndrome,
2016,51193,Reported Hepatitis C (18-30 year olds),82.5
2016,51195,Diagnosed HIV,0
2016,51195,ED Heroin Overdose,0
2016,51195,ED Opioid Overdose,313.6
2016,51195,EMS Narcan,30.6
2016,51195,Fatal Fentanyl and/or Heroin Overdose,2.5
2016,51195,Fatal Prescription Opioid Overdose,20.4
2016,51195,Neonatal Abstinance Syndrome,
2016,51195,Reported Hepatitis C (18-30 year olds),339.4
2016,51197,Diagnosed HIV,6.9
2016,51197,ED Heroin Overdose,0
2016,51197,ED Opioid Overdose,13.8
2016,51197,EMS Narcan,24.1
2016,51197,Fatal Fentanyl and/or Heroin Overdose,3.4
2016,51197,Fatal Prescription Opioid Overdose,20.7
2016,51197,Neonatal Abstinance Syndrome,
2016,51197,Reported Hepatitis C (18-30 year olds),254.6
2016,51199,Diagnosed HIV,4.4
2016,51199,ED Heroin Overdose,16.2
2016,51199,ED Opioid Overdose,79.4
2016,51199,EMS Narcan,51.5
2016,51199,Fatal Fentanyl and/or Heroin Overdose,8.8
2016,51199,Fatal Prescription Opioid Overdose,1.5
2016,51199,Neonatal Abstinance Syndrome,
2016,51199,Reported Hepatitis C (18-30 year olds),37
2016,51510,Diagnosed HIV,23.1
2016,51510,ED Heroin Overdose,5.8
2016,51510,ED Opioid Overdose,66.7
2016,51510,EMS Narcan,46.2
2016,51510,Fatal Fentanyl and/or Heroin Overdose,0.6
2016,51510,Fatal Prescription Opioid Overdose,4.5
2016,51510,Neonatal Abstinance Syndrome,
2016,51510,Reported Hepatitis C (18-30 year olds),74
2016,51520,Diagnosed HIV,5.9
2016,51520,ED Heroin Overdose,0
2016,51520,ED Opioid Overdose,5.9
2016,51520,EMS Narcan,35.4
2016,51520,Fatal Fentanyl and/or Heroin Overdose,5.9
2016,51520,Fatal Prescription Opioid Overdose,0
2016,51520,Neonatal Abstinance Syndrome,
2016,51520,Reported Hepatitis C (18-30 year olds),454.5
2016,51530,Diagnosed HIV,0
2016,51530,ED Heroin Overdose,15.5
2016,51530,ED Opioid Overdose,201.5
2016,51530,EMS Narcan,62
2016,51530,Fatal Fentanyl and/or Heroin Overdose,0
2016,51530,Fatal Prescription Opioid Overdose,0
2016,51530,Neonatal Abstinance Syndrome,
2016,51530,Reported Hepatitis C (18-30 year olds),69.9
2016,51540,Diagnosed HIV,4.3
2016,51540,ED Heroin Overdose,10.7
2016,51540,ED Opioid Overdose,140.7
2016,51540,EMS Narcan,36.2
2016,51540,Fatal Fentanyl and/or Heroin Overdose,8.5
2016,51540,Fatal Prescription Opioid Overdose,4.3
2016,51540,Neonatal Abstinance Syndrome,
2016,51540,Reported Hepatitis C (18-30 year olds),37.3
2016,51550,Diagnosed HIV,13.4
2016,51550,ED Heroin Overdose,33.6
2016,51550,ED Opioid Overdose,116.4
2016,51550,EMS Narcan,53.8
2016,51550,Fatal Fentanyl and/or Heroin Overdose,14.3
2016,51550,Fatal Prescription Opioid Overdose,4.2
2016,51550,Neonatal Abstinance Syndrome,
2016,51550,Reported Hepatitis C (18-30 year olds),111.6
2016,51570,Diagnosed HIV,5.6
2016,51570,ED Heroin Overdose,11.3
2016,51570,ED Opioid Overdose,50.6
2016,51570,EMS Narcan,140.7
2016,51570,Fatal Fentanyl and/or Heroin Overdose,11.3
2016,51570,Fatal Prescription Opioid Overdose,0
2016,51570,Neonatal Abstinance Syndrome,
2016,51570,Reported Hepatitis C (18-30 year olds),244.3
2016,51580,Diagnosed HIV,0
2016,51580,ED Heroin Overdose,0
2016,51580,ED Opioid Overdose,0
2016,51580,EMS Narcan,54.4
2016,51580,Fatal Fentanyl and/or Heroin Overdose,0
2016,51580,Fatal Prescription Opioid Overdose,0
2016,51580,Neonatal Abstinance Syndrome,
2016,51580,Reported Hepatitis C (18-30 year olds),234.5
2016,51590,Diagnosed HIV,19.1
2016,51590,ED Heroin Overdose,0
2016,51590,ED Opioid Overdose,233.9
2016,51590,EMS Narcan,54.9
2016,51590,Fatal Fentanyl and/or Heroin Overdose,7.2
2016,51590,Fatal Prescription Opioid Overdose,9.5
2016,51590,Neonatal Abstinance Syndrome,
2016,51590,Reported Hepatitis C (18-30 year olds),85.9
2016,51595,Diagnosed HIV,37.7
2016,51595,ED Heroin Overdose,0
2016,51595,ED Opioid Overdose,0
2016,51595,EMS Narcan,94.3
2016,51595,Fatal Fentanyl and/or Heroin Overdose,0
2016,51595,Fatal Prescription Opioid Overdose,0
2016,51595,Neonatal Abstinance Syndrome,
2016,51595,Reported Hepatitis C (18-30 year olds),0
2016,51600,Diagnosed HIV,4.1
2016,51600,ED Heroin Overdose,0
2016,51600,ED Opioid Overdose,0
2016,51600,EMS Narcan,70.4
2016,51600,Fatal Fentanyl and/or Heroin Overdose,0
2016,51600,Fatal Prescription Opioid Overdose,4.1
2016,51600,Neonatal Abstinance Syndrome,
2016,51600,Reported Hepatitis C (18-30 year olds),98.5
2016,51610,Diagnosed HIV,0
2016,51610,ED Heroin Overdose,0
2016,51610,ED Opioid Overdose,57.1
2016,51610,EMS Narcan,0
2016,51610,Fatal Fentanyl and/or Heroin Overdose,0
2016,51610,Fatal Prescription Opioid Overdose,0
2016,51610,Neonatal Abstinance Syndrome,
2016,51610,Reported Hepatitis C (18-30 year olds),0
2016,51620,Diagnosed HIV,12
2016,51620,ED Heroin Overdose,84.3
2016,51620,ED Opioid Overdose,192.6
2016,51620,EMS Narcan,132.4
2016,51620,Fatal Fentanyl and/or Heroin Overdose,0
2016,51620,Fatal Prescription Opioid Overdose,0
2016,51620,Neonatal Abstinance Syndrome,
2016,51620,Reported Hepatitis C (18-30 year olds),75.2
2016,51630,Diagnosed HIV,10.6
2016,51630,ED Heroin Overdose,63.6
2016,51630,ED Opioid Overdose,134.3
2016,51630,EMS Narcan,81.3
2016,51630,Fatal Fentanyl and/or Heroin Overdose,28.3
