Year,FIPS Code,Locality,Source,Type,Case Count Display,Rate,VDH Health District,VDH Health District Case Count Display,VDH Health District Case Rate,VDH Health Region,VDH Health Region Case Count Display,VDH Health Region Case Rate,Virginia Hospital & Healthcare Preparedness Region,Virginia Hospital & Healthcare Preparedness Region Case Count Display,Virginia Hospital & Healthcare Preparedness Region Case Rate,Virginia Department of Emergency Management Region,Virginia Department of Emergency Management Region Case Count Display,Virginia Department of Emergency Management Region Case Rate,Community Service Board,Community Service Board Case Count Display,Community Service Board Case Rate,Virginia State Police Division,Virginia State Police Division Case Count Display,Virginia State Police Division Case Rate,Virginia State,Virginia State Case Count Display,Virginia State Case Rate
2015,51071,Giles,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,New River,0,0,Southwest,36,2.7,Near Southwest,31,3.1,Southwest,5,1.1,New River Valley Community Services,0,0,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51073,Gloucester,OD Death,Fatal Fentanyl and/or Heroin Overdose,5,13.5,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51075,Goochland,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Chickahominy,7,4.6,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,Goochland-Powhatan Community Services,*,2,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51077,Grayson,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Mount Rogers,*,1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Mount Rogers Community Services Board,*,0.8,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51079,Greene,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,5.2,Thomas Jefferson,5,2,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Region Ten Community Services Board,5,2,VSP Division 3,13,2,Virginia State,471,5.6
2015,51081,Greensville,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,8.4,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51083,Halifax,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Southside,*,2.4,Central,113,7.9,Central,113,7.9,Central Virginia,12,1.6,Southside Community Services Board,*,2.4,VSP Division 3,13,2,Virginia State,471,5.6
2015,51085,Hanover,OD Death,Fatal Fentanyl and/or Heroin Overdose,5,4.8,Chickahominy,7,4.6,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,Hanover County Community Services Board,5,4.8,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51087,Henrico,OD Death,Fatal Fentanyl and/or Heroin Overdose,28,8.6,Henrico,28,8.6,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,Henrico Area Mental Health and Developmental Services,30,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51089,Henry,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,West Piedmont,*,2.1,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Piedmont Community Services,*,2.1,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51091,Highland,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,45.2,Central Shenandoah,6,2,Northwest,89,6.8,Northwest,47,5.4,Roanoke Area,32,4.2,Valley Community Services Board,*,3.3,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51093,Isle of Wight,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,5.5,Western Tidewater,9,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Western Tidewater Community Services Board,9,6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51095,James City,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Peninsula,21,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Colonial Behavioral Health,*,2.4,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51097,King and Queen,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Richmond,111,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51099,King George,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,3.9,Rappahannock,33,9.3,Northwest,89,6.8,Northern,115,4,Culpeper,66,9.8,Rappahannock Area Community Services Board,33,9.3,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51101,King William,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,6.1,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Richmond,111,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51103,Lancaster,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51105,Lee,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Lenowisco,*,1.1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Planning District One Behavioral Health Services,*,1.1,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51107,Loudoun,OD Death,Fatal Fentanyl and/or Heroin Overdose,9,2.4,Loudoun,9,2.4,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,"Loudoun County MH, SA and Developmental Services",9,2.4,VSP Division 7,73,3,Virginia State,471,5.6
2015,51109,Louisa,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,2.9,Thomas Jefferson,5,2,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Region Ten Community Services Board,5,2,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51111,Lunenburg,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,8.1,Piedmont,*,1.9,Central,113,7.9,Central,113,7.9,Central Virginia,12,1.6,Crossroads Community Services Board,*,1.9,VSP Division 3,13,2,Virginia State,471,5.6
2015,51113,Madison,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Rappahannock Rapidan,20,11.5,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Rappahannock-Rapidan Community Services Board,20,11.5,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51115,Mathews,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51117,Mecklenburg,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,6.4,Southside,*,2.4,Central,113,7.9,Central,113,7.9,Central Virginia,12,1.6,Southside Community Services Board,*,2.4,VSP Division 3,13,2,Virginia State,471,5.6
2015,51119,Middlesex,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,9.4,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51121,Montgomery,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,New River,0,0,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,New River Valley Community Services,0,0,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51125,Nelson,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Thomas Jefferson,5,2,Northwest,89,6.8,Northwest,47,5.4,Central Virginia,12,1.6,Region Ten Community Services Board,5,2,VSP Division 3,13,2,Virginia State,471,5.6
2015,51127,New Kent,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,4.9,Chickahominy,7,4.6,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,Henrico Area Mental Health and Developmental Services,30,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51131,Northampton,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Eastern Shore,0,0,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Eastern Shore Community Services Board,0,0,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51133,Northumberland,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,8.2,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51135,Nottoway,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Piedmont,*,1.9,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,Crossroads Community Services Board,*,1.9,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51137,Orange,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,11.3,Rappahannock Rapidan,20,11.5,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Rappahannock-Rapidan Community Services Board,20,11.5,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51139,Page,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Lord Fairfax,25,10.8,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Northwestern Community Services,25,10.8,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51141,Patrick,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,West Piedmont,*,2.1,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Piedmont Community Services,*,2.1,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51143,Pittsylvania,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,1.6,Pittsylvania-Danville,*,2.9,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Danville-Pittsylvania Community Services,*,2.9,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51145,Powhatan,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,3.6,Chesterfield,24,6.3,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,Goochland-Powhatan Community Services,*,2,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51147,Prince Edward,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Piedmont,*,1.9,Central,113,7.9,Central,113,7.9,Central Virginia,12,1.6,Crossroads Community Services Board,*,1.9,VSP Division 3,13,2,Virginia State,471,5.6
2015,51149,Prince George,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51153,Prince William,OD Death,Fatal Fentanyl and/or Heroin Overdose,13,2.9,Prince William,17,3.3,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,Prince William County Community Services Board,17,3.3,VSP Division 7,73,3,Virginia State,471,5.6
2015,51155,Pulaski,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,New River,0,0,Southwest,36,2.7,Near Southwest,31,3.1,Southwest,5,1.1,New River Valley Community Services,0,0,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51157,Rappahannock,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Rappahannock Rapidan,20,11.5,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Rappahannock-Rapidan Community Services Board,20,11.5,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51159,Richmond County,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,11.2,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Richmond,111,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51161,Roanoke County,OD Death,Fatal Fentanyl and/or Heroin Overdose,5,5.3,Alleghany,8,4.5,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Blue Ridge Behavioral Healthcare,20,7.7,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51163,Rockbridge,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,8.9,Central Shenandoah,6,2,Northwest,89,6.8,Northwest,47,5.4,Roanoke Area,32,4.2,Rockbridge Area Community Services,*,4.9,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51165,Rockingham,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Shenandoah,6,2,Northwest,89,6.8,Northwest,47,5.4,Central Virginia,12,1.6,Harrisonburg-Rockingham Community Services Board,0,0,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51167,Russell,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Cumberland Plateau,*,1.8,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Cumberland Mountain Community Services,*,2.1,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51169,Scott,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Lenowisco,*,1.1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Planning District One Behavioral Health Services,*,1.1,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51171,Shenandoah,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,6.9,Lord Fairfax,25,10.8,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Northwestern Community Services,25,10.8,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51173,Smyth,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Mount Rogers,*,1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Mount Rogers Community Services Board,*,0.8,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51175,Southampton,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,5.5,Western Tidewater,9,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Western Tidewater Community Services Board,9,6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51177,Spotsylvania,OD Death,Fatal Fentanyl and/or Heroin Overdose,12,9.2,Rappahannock,33,9.3,Northwest,89,6.8,Northern,115,4,Culpeper,66,9.8,Rappahannock Area Community Services Board,33,9.3,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51179,Stafford,OD Death,Fatal Fentanyl and/or Heroin Overdose,14,9.9,Rappahannock,33,9.3,Northwest,89,6.8,Northern,115,4,Northern Virginia,87,3.4,Rappahannock Area Community Services Board,33,9.3,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51181,Surry,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Tidewater,153,8.4,District 19 Community Services Board,8,4.6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51183,Sussex,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,25.6,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51185,Tazewell,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,2.3,Cumberland Plateau,*,1.8,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Cumberland Mountain Community Services,*,2.1,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51187,Warren,OD Death,Fatal Fentanyl and/or Heroin Overdose,8,20.5,Lord Fairfax,25,10.8,Northwest,89,6.8,Northwest,47,5.4,Culpeper,66,9.8,Northwestern Community Services,25,10.8,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51191,Washington,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,1.8,Mount Rogers,*,1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Highlands Community Services,*,1.4,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51193,Westmoreland,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,17,Three Rivers,12,8.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Middle Peninsula-Northern Neck Community Services Board,12,8.5,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51195,Wise,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,2.5,Lenowisco,*,1.1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Planning District One Behavioral Health Services,*,1.1,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51197,Wythe,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Mount Rogers,*,1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Mount Rogers Community Services Board,*,0.8,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51199,York,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,2.9,Peninsula,21,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Colonial Behavioral Health,*,2.4,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51510,Alexandria,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,2,Alexandria,*,2,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,Alexandria Community Services Board,*,2,VSP Division 7,73,3,Virginia State,471,5.6
2015,51520,Bristol,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Mount Rogers,*,1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Highlands Community Services,*,1.4,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51530,Buena Vista City,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Shenandoah,6,2,Northwest,89,6.8,Northwest,47,5.4,Roanoke Area,32,4.2,Rockbridge Area Community Services,*,4.9,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51540,Charlottesville,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,4.3,Thomas Jefferson,5,2,Northwest,89,6.8,Northwest,47,5.4,Central Virginia,12,1.6,Region Ten Community Services Board,5,2,VSP Division 3,13,2,Virginia State,471,5.6
2015,51550,Chesapeake,OD Death,Fatal Fentanyl and/or Heroin Overdose,25,10.6,Chesapeake,25,10.6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Chesapeake Integrated Behavioral Healthcare,25,10.6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51570,Colonial Heights,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Chesterfield,24,6.3,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51580,Covington,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,17.7,Alleghany,8,4.5,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Alleghany Highlands Community Services Board,*,9.4,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51590,Danville,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,4.8,Pittsylvania-Danville,*,2.9,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Danville-Pittsylvania Community Services,*,2.9,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51595,Emporia,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51600,Fairfax City,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,8.3,Fairfax,40,3.4,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,Fairfax- Falls Church Community Services Board,40,3.4,VSP Division 7,73,3,Virginia State,471,5.6
2015,51610,Falls Church,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Fairfax,40,3.4,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,Fairfax- Falls Church Community Services Board,40,3.4,VSP Division 7,73,3,Virginia State,471,5.6
2015,51620,Franklin City,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Western Tidewater,9,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Western Tidewater Community Services Board,9,6,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51630,Fredericksburg,OD Death,Fatal Fentanyl and/or Heroin Overdose,6,21.3,Rappahannock,33,9.3,Northwest,89,6.8,Northern,115,4,Culpeper,66,9.8,Rappahannock Area Community Services Board,33,9.3,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51640,Galax,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,14.5,Mount Rogers,*,1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Mount Rogers Community Services Board,*,0.8,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51650,Hampton,OD Death,Fatal Fentanyl and/or Heroin Overdose,8,5.9,Hampton,8,5.9,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Hampton-Newport News Community Services Board,25,7.8,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51660,Harrisonburg,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Shenandoah,6,2,Northwest,89,6.8,Northwest,47,5.4,Central Virginia,12,1.6,Harrisonburg-Rockingham Community Services Board,0,0,VSP Division 2,77,9.2,Virginia State,471,5.6
2015,51670,Hopewell,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51678,Lexington,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Shenandoah,6,2,Northwest,89,6.8,Northwest,47,5.4,Roanoke Area,32,4.2,Rockbridge Area Community Services,*,4.9,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51680,Lynchburg,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,1.3,Central Virginia,*,1.2,Southwest,36,2.7,Near Southwest,31,3.1,Central Virginia,12,1.6,Horizon Behavioral Health ,*,1.2,VSP Division 3,13,2,Virginia State,471,5.6
2015,51683,Manassas City,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,9.6,Prince William,17,3.3,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,Prince William County Community Services Board,17,3.3,VSP Division 7,73,3,Virginia State,471,5.6
2015,51685,Manassas Park,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Prince William,17,3.3,Northern,73,3,Northern,115,4,Northern Virginia,87,3.4,Prince William County Community Services Board,17,3.3,VSP Division 7,73,3,Virginia State,471,5.6
2015,51690,Martinsville,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,14.7,West Piedmont,*,2.1,Southwest,36,2.7,Near Southwest,31,3.1,Roanoke Area,32,4.2,Piedmont Community Services,*,2.1,VSP Division 6,32,4.1,Virginia State,471,5.6
2015,51700,Newport News,OD Death,Fatal Fentanyl and/or Heroin Overdose,17,9.3,Peninsula,21,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Hampton-Newport News Community Services Board,25,7.8,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51710,Norfolk,OD Death,Fatal Fentanyl and/or Heroin Overdose,33,13.4,Norfolk,33,13.4,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Norfolk Community Services Board,33,13.4,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51720,Norton,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Lenowisco,*,1.1,Southwest,36,2.7,Far Southwest,5,1.4,Southwest,5,1.1,Planning District One Behavioral Health Services,*,1.1,VSP Division 4,5,1.1,Virginia State,471,5.6
2015,51730,Petersburg,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,9.2,Crater,8,5.1,Central,113,7.9,Central,113,7.9,Richmond,111,8.4,District 19 Community Services Board,8,4.6,VSP Division 1,113,8.1,Virginia State,471,5.6
2015,51735,Poquoson,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,16.6,Peninsula,21,6,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Colonial Behavioral Health,*,2.4,VSP Division 5,153,8.4,Virginia State,471,5.6
2015,51740,Portsmouth,OD Death,Fatal Fentanyl and/or Heroin Overdose,13,13.5,Portsmouth,13,13.5,Eastern,155,8.4,Eastern,155,8.4,Tidewater,153,8.4,Portsmouth Department of Behavioral Healthcare Services,13,13.5,VSP Division 5,153,8.4,Virginia State,471,5.6
