MOE_HC14_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC15_VC73,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC16_VC73,"Margin of Error; Balance of not Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Number"
MOE_HC1_VC74,"Margin of Error; Total, race and ethnicity; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC2_VC74,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC3_VC74,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC4_VC74,"Margin of Error; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC5_VC74,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC6_VC74,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC7_VC74,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC8_VC74,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC9_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC10_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC11_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC12_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC13_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC14_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC15_VC74,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC16_VC74,"Margin of Error; Balance of not Hispanic or Latino; $100,000 to $124,999  - Total, both sexes - Percent"
MOE_HC1_VC76,"Margin of Error; Total, race and ethnicity; $100,000 to $124,999  - Male - Number"
MOE_HC2_VC76,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Male - Number"
MOE_HC3_VC76,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Male - Number"
MOE_HC4_VC76,"Margin of Error; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Male - Number"
MOE_HC5_VC76,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Male - Number"
MOE_HC6_VC76,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Male - Number"
MOE_HC7_VC76,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Male - Number"
MOE_HC8_VC76,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Male - Number"
MOE_HC9_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Male - Number"
MOE_HC10_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Male - Number"
MOE_HC11_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Male - Number"
MOE_HC12_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Male - Number"
MOE_HC13_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Male - Number"
MOE_HC14_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Male - Number"
MOE_HC15_VC76,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Male - Number"
MOE_HC16_VC76,"Margin of Error; Balance of not Hispanic or Latino; $100,000 to $124,999  - Male - Number"
MOE_HC1_VC77,"Margin of Error; Total, race and ethnicity; $100,000 to $124,999  - Male - Percent"
MOE_HC2_VC77,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Male - Percent"
MOE_HC3_VC77,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Male - Percent"
MOE_HC4_VC77,"Margin of Error; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Male - Percent"
MOE_HC5_VC77,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Male - Percent"
MOE_HC6_VC77,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Male - Percent"
MOE_HC7_VC77,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Male - Percent"
MOE_HC8_VC77,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Male - Percent"
MOE_HC9_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Male - Percent"
MOE_HC10_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Male - Percent"
MOE_HC11_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Male - Percent"
MOE_HC12_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Male - Percent"
MOE_HC13_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Male - Percent"
MOE_HC14_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Male - Percent"
MOE_HC15_VC77,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Male - Percent"
MOE_HC16_VC77,"Margin of Error; Balance of not Hispanic or Latino; $100,000 to $124,999  - Male - Percent"
MOE_HC1_VC79,"Margin of Error; Total, race and ethnicity; $100,000 to $124,999  - Female - Number"
MOE_HC2_VC79,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Female - Number"
MOE_HC3_VC79,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Female - Number"
MOE_HC4_VC79,"Margin of Error; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Female - Number"
MOE_HC5_VC79,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Female - Number"
MOE_HC6_VC79,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Female - Number"
MOE_HC7_VC79,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Female - Number"
MOE_HC8_VC79,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Female - Number"
MOE_HC9_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Female - Number"
MOE_HC10_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Female - Number"
MOE_HC11_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Female - Number"
MOE_HC12_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Female - Number"
MOE_HC13_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Female - Number"
MOE_HC14_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Female - Number"
MOE_HC15_VC79,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Female - Number"
MOE_HC16_VC79,"Margin of Error; Balance of not Hispanic or Latino; $100,000 to $124,999  - Female - Number"
MOE_HC1_VC80,"Margin of Error; Total, race and ethnicity; $100,000 to $124,999  - Female - Percent"
MOE_HC2_VC80,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $100,000 to $124,999  - Female - Percent"
MOE_HC3_VC80,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $100,000 to $124,999  - Female - Percent"
MOE_HC4_VC80,"Margin of Error; Not Hispanic or Latino, one race - White alone; $100,000 to $124,999  - Female - Percent"
MOE_HC5_VC80,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $100,000 to $124,999  - Female - Percent"
MOE_HC6_VC80,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $100,000 to $124,999  - Female - Percent"
MOE_HC7_VC80,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $100,000 to $124,999  - Female - Percent"
MOE_HC8_VC80,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $100,000 to $124,999  - Female - Percent"
MOE_HC9_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $100,000 to $124,999  - Female - Percent"
MOE_HC10_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $100,000 to $124,999  - Female - Percent"
MOE_HC11_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $100,000 to $124,999  - Female - Percent"
MOE_HC12_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $100,000 to $124,999  - Female - Percent"
MOE_HC13_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $100,000 to $124,999  - Female - Percent"
MOE_HC14_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $100,000 to $124,999  - Female - Percent"
MOE_HC15_VC80,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $100,000 to $124,999  - Female - Percent"
MOE_HC16_VC80,"Margin of Error; Balance of not Hispanic or Latino; $100,000 to $124,999  - Female - Percent"
MOE_HC1_VC83,"Margin of Error; Total, race and ethnicity; $125,000 or more  - Total, both sexes - Number"
MOE_HC2_VC83,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $125,000 or more  - Total, both sexes - Number"
MOE_HC3_VC83,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $125,000 or more  - Total, both sexes - Number"
MOE_HC4_VC83,"Margin of Error; Not Hispanic or Latino, one race - White alone; $125,000 or more  - Total, both sexes - Number"
MOE_HC5_VC83,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $125,000 or more  - Total, both sexes - Number"
MOE_HC6_VC83,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $125,000 or more  - Total, both sexes - Number"
MOE_HC7_VC83,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $125,000 or more  - Total, both sexes - Number"
MOE_HC8_VC83,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $125,000 or more  - Total, both sexes - Number"
MOE_HC9_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $125,000 or more  - Total, both sexes - Number"
MOE_HC10_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $125,000 or more  - Total, both sexes - Number"
MOE_HC11_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $125,000 or more  - Total, both sexes - Number"
MOE_HC12_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $125,000 or more  - Total, both sexes - Number"
MOE_HC13_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $125,000 or more  - Total, both sexes - Number"
MOE_HC14_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $125,000 or more  - Total, both sexes - Number"
MOE_HC15_VC83,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $125,000 or more  - Total, both sexes - Number"
MOE_HC16_VC83,"Margin of Error; Balance of not Hispanic or Latino; $125,000 or more  - Total, both sexes - Number"
MOE_HC1_VC84,"Margin of Error; Total, race and ethnicity; $125,000 or more  - Total, both sexes - Percent"
MOE_HC2_VC84,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $125,000 or more  - Total, both sexes - Percent"
MOE_HC3_VC84,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $125,000 or more  - Total, both sexes - Percent"
MOE_HC4_VC84,"Margin of Error; Not Hispanic or Latino, one race - White alone; $125,000 or more  - Total, both sexes - Percent"
MOE_HC5_VC84,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $125,000 or more  - Total, both sexes - Percent"
MOE_HC6_VC84,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $125,000 or more  - Total, both sexes - Percent"
MOE_HC7_VC84,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $125,000 or more  - Total, both sexes - Percent"
MOE_HC8_VC84,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $125,000 or more  - Total, both sexes - Percent"
MOE_HC9_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $125,000 or more  - Total, both sexes - Percent"
MOE_HC10_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $125,000 or more  - Total, both sexes - Percent"
MOE_HC11_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $125,000 or more  - Total, both sexes - Percent"
MOE_HC12_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $125,000 or more  - Total, both sexes - Percent"
MOE_HC13_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $125,000 or more  - Total, both sexes - Percent"
MOE_HC14_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $125,000 or more  - Total, both sexes - Percent"
MOE_HC15_VC84,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $125,000 or more  - Total, both sexes - Percent"
MOE_HC16_VC84,"Margin of Error; Balance of not Hispanic or Latino; $125,000 or more  - Total, both sexes - Percent"
MOE_HC1_VC86,"Margin of Error; Total, race and ethnicity; $125,000 or more  - Male - Number"
MOE_HC2_VC86,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $125,000 or more  - Male - Number"
MOE_HC3_VC86,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $125,000 or more  - Male - Number"
MOE_HC4_VC86,"Margin of Error; Not Hispanic or Latino, one race - White alone; $125,000 or more  - Male - Number"
MOE_HC5_VC86,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $125,000 or more  - Male - Number"
