,Year,County,Drug,DeathByYear,Rate,GEOID
9587,2012,Lunenburg County,All Drugs,0,0,51111
9588,2012,Lynchburg City,All Drugs,9,11.67,51680
9589,2012,Madison County,All Drugs,3,22.73,51113
9590,2012,Manassas City,All Drugs,10,24.63,51683
9591,2012,Manassas Park City,All Drugs,0,0,51685
9592,2012,Martinsville City,All Drugs,3,21.85,51690
9593,2012,Mathews County,All Drugs,0,0,51115
9594,2012,Mecklenburg County,All Drugs,1,3.15,51117
9595,2012,Middlesex County,All Drugs,0,0,51119
9596,2012,Montgomery County,All Drugs,8,8.4,51121
9597,2012,Nelson County,All Drugs,1,6.74,51125
9598,2012,New Kent County,All Drugs,1,5.22,51127
9599,2012,Newport News City,All Drugs,16,8.85,51700
9600,2012,Norfolk City,All Drugs,32,13.02,51710
9601,2012,Northampton County,All Drugs,0,0,51131
9602,2012,Northumberland County,All Drugs,3,24.3,51133
9603,2012,Norton City,All Drugs,0,0,51720
9604,2012,Nottoway County,All Drugs,1,6.32,51135
9605,2012,Orange County,All Drugs,6,17.52,51137
9606,2012,Page County,All Drugs,4,16.74,51139
9607,2012,Patrick County,All Drugs,3,16.26,51141
9608,2012,Petersburg City,All Drugs,4,12.51,51730
9609,2012,Pittsylvania County,All Drugs,6,9.55,51143
9610,2012,Poquoson City,All Drugs,0,0,51735
9611,2012,Portsmouth City,All Drugs,5,5.18,51740
9612,2012,Powhatan County,All Drugs,1,3.56,51145
9613,2012,Prince Edward County,All Drugs,2,8.61,51147
9614,2012,Prince George County,All Drugs,0,0,51149
9615,2012,Prince William County,All Drugs,39,9.06,51153
9616,2012,Pulaski County,All Drugs,2,5.76,51155
9617,2012,Radford City,All Drugs,5,29.97,51750
9618,2012,Rappahannock County,All Drugs,1,13.41,51157
9619,2012,Richmond City,All Drugs,45,21.4,51760
9620,2012,Richmond County,All Drugs,0,0,51760
9621,2012,Roanoke City,All Drugs,22,22.57,51770
9622,2012,Roanoke County,All Drugs,10,10.76,51770
9623,2012,Rockbridge County,All Drugs,0,0,51163
9624,2012,Rockingham County,All Drugs,4,5.17,51165
9625,2012,Russell County,All Drugs,7,24.61,51167
9626,2012,Salem City,All Drugs,7,28.03,51775
9627,2012,Scott County,All Drugs,3,13.17,51169
9628,2012,Shenandoah County,All Drugs,7,16.44,51171
9629,2012,Smyth County,All Drugs,6,18.92,51173
9630,2012,Southampton County,All Drugs,1,5.43,51175
9631,2012,Spotsylvania County,All Drugs,12,9.55,51177
9632,2012,Stafford County,All Drugs,8,5.95,51179
9633,2012,Staunton City,All Drugs,1,4.18,51790
9634,2012,Suffolk City,All Drugs,9,10.57,51800
9635,2012,Surry County,All Drugs,0,0,51181
9636,2012,Sussex County,All Drugs,0,0,51183
9637,2012,Tazewell County,All Drugs,18,40.66,51185
9638,2012,Virginia Beach City,All Drugs,38,8.5,51810
9639,2012,Warren County,All Drugs,8,21.01,51187
9640,2012,Washington County,All Drugs,9,16.31,51191
9641,2012,Waynesboro City,All Drugs,6,28.43,51820
9642,2012,Westmoreland County,All Drugs,0,0,51193
9643,2012,Williamsburg City,All Drugs,2,13.19,51830
9644,2012,Winchester City,All Drugs,7,26.04,51840
9645,2012,Wise County,All Drugs,15,36.66,51195
9646,2012,Wythe County,All Drugs,7,23.93,51197
9647,2012,York County,All Drugs,0,0,51199
9648,2013,Accomack County,All Drugs,2,6.03,51001
9649,2013,Albemarle County,All Drugs,5,4.85,51003
9650,2013,Alexandria City,All Drugs,18,12.09,51510
9651,2013,Alleghany County,All Drugs,0,0,51005
9652,2013,Amelia County,All Drugs,0,0,51007
9653,2013,Amherst County,All Drugs,0,0,51009
9654,2013,Appomattox County,All Drugs,1,6.56,51011
9655,2013,Arlington County,All Drugs,13,5.78,51013
9656,2013,Augusta County,All Drugs,9,12.18,51015
9657,2013,Bath County,All Drugs,0,0,51017
9658,2013,Bedford City,All Drugs,0,0,51019
9659,2013,Bedford County,All Drugs,11,15.75,51019
9660,2013,Bland County,All Drugs,1,14.85,51021
9661,2013,Botetourt County,All Drugs,3,9.09,51023
9662,2013,Bristol City,All Drugs,0,0,51520
9663,2013,Brunswick County,All Drugs,2,11.78,51025
9664,2013,Buchanan County,All Drugs,7,29.66,51027
9665,2013,Buckingham County,All Drugs,3,17.51,51029
9666,2013,Buena Vista City,All Drugs,0,0,51530
9667,2013,Campbell County,All Drugs,5,9.05,51031
9668,2013,Caroline County,All Drugs,2,6.83,51033
9669,2013,Carroll County,All Drugs,1,3.35,51035
9670,2013,Charles City County,All Drugs,3,42.08,51036
9671,2013,Charlotte County,All Drugs,2,16.25,51037
9672,2013,Charlottesville City,All Drugs,6,13.53,51540
9673,2013,Chesapeake City,All Drugs,34,14.75,51550
9674,2013,Chesterfield County,All Drugs,30,9.15,51041
9675,2013,Clarke County,All Drugs,0,0,51043
9676,2013,Colonial Heights City,All Drugs,3,17.01,51570
9677,2013,Covington City,All Drugs,1,17.19,51580
9678,2013,Craig County,All Drugs,0,0,51045
9679,2013,Culpeper County,All Drugs,11,22.68,51047
9680,2013,Cumberland County,All Drugs,2,20.32,51049
9681,2013,Danville City,All Drugs,8,18.64,51590
9682,2013,Dickenson County,All Drugs,6,38.74,51051
9683,2013,Dinwiddie County,All Drugs,3,10.75,51053
9684,2013,Emporia City,All Drugs,2,35.79,51595
9685,2013,Essex County,All Drugs,0,0,51057
9686,2013,Fairfax City,All Drugs,3,12.51,51600
9687,2013,Fairfax County,All Drugs,55,4.86,51059
9688,2013,Falls Church City,All Drugs,0,0,51610
9689,2013,Fauquier County,All Drugs,11,16.37,51061
9690,2013,Floyd County,All Drugs,2,12.88,51063
9691,2013,Fluvanna County,All Drugs,0,0,51065
9692,2013,Franklin City,All Drugs,0,0,51620
9693,2013,Franklin County,All Drugs,7,12.43,51620
9694,2013,Frederick County,All Drugs,19,23.36,51069
9695,2013,Fredericksburg City,All Drugs,7,24.88,51630
9696,2013,Galax City,All Drugs,2,28.43,51640
9697,2013,Giles County,All Drugs,4,23.63,51071
9698,2013,Gloucester County,All Drugs,3,8.14,51073
9699,2013,Goochland County,All Drugs,1,4.62,51075
9700,2013,Grayson County,All Drugs,3,19.79,51077
9701,2013,Greene County,All Drugs,0,0,51079
9702,2013,Greensville County,All Drugs,0,0,51081
9703,2013,Halifax County,All Drugs,3,8.47,51083
9704,2013,Hampton City,All Drugs,18,13.17,51650
9705,2013,Hanover County,All Drugs,14,13.82,51085
9706,2013,Harrisonburg City,All Drugs,5,9.73,51660
9707,2013,Henrico County,All Drugs,29,9.1,51087
9708,2013,Henry County,All Drugs,11,20.91,51089
9709,2013,Highland County,All Drugs,0,0,51091
9710,2013,Hopewell City,All Drugs,3,13.54,51670
9711,2013,Isle of Wight County,All Drugs,1,2.8,51093
9712,2013,James City County,All Drugs,1,1.42,51095
9713,2013,King and Queen County,All Drugs,1,14.03,51097
9714,2013,King George County,All Drugs,4,16.05,51099
9715,2013,King William County,All Drugs,1,6.21,51101
9716,2013,Lancaster County,All Drugs,0,0,51103
9717,2013,Lee County,All Drugs,7,27.79,51105
9718,2013,Lexington City,All Drugs,0,0,51678
9719,2013,Loudoun County,All Drugs,22,6.29,51107
9720,2013,Louisa County,All Drugs,3,8.84,51109
9721,2013,Lunenburg County,All Drugs,2,15.97,51111
9722,2013,Lynchburg City,All Drugs,9,11.54,51680
9723,2013,Madison County,All Drugs,1,7.58,51113
9724,2013,Manassas City,All Drugs,4,9.59,51683
9725,2013,Manassas Park City,All Drugs,0,0,51685
9726,2013,Martinsville City,All Drugs,8,58.16,51690
9727,2013,Mathews County,All Drugs,1,11.24,51115
9728,2013,Mecklenburg County,All Drugs,3,9.55,51117
9729,2013,Middlesex County,All Drugs,0,0,51119
9730,2013,Montgomery County,All Drugs,9,9.35,51121
9731,2013,Nelson County,All Drugs,2,13.52,51125
9732,2013,New Kent County,All Drugs,1,5.13,51127
9733,2013,Newport News City,All Drugs,19,10.44,51700
9734,2013,Norfolk City,All Drugs,39,15.84,51710
9735,2013,Northampton County,All Drugs,1,8.25,51131
9736,2013,Northumberland County,All Drugs,0,0,51133
9737,2013,Norton City,All Drugs,1,24.89,51720
9738,2013,Nottoway County,All Drugs,1,6.34,51135
9739,2013,Orange County,All Drugs,11,31.71,51137
9740,2013,Page County,All Drugs,5,20.99,51139
9741,2013,Patrick County,All Drugs,6,32.67,51141
9742,2013,Petersburg City,All Drugs,2,6.15,51730
9743,2013,Pittsylvania County,All Drugs,10,16.02,51143
9744,2013,Poquoson City,All Drugs,3,24.79,51735
9745,2013,Portsmouth City,All Drugs,23,23.91,51740
9746,2013,Powhatan County,All Drugs,1,3.54,51145
9747,2013,Prince Edward County,All Drugs,1,4.39,51147
9748,2013,Prince George County,All Drugs,2,5.37,51149
9749,2013,Prince William County,All Drugs,28,6.38,51153
9750,2013,Pulaski County,All Drugs,7,20.29,51155
9751,2013,Radford City,All Drugs,2,11.64,51750
9752,2013,Rappahannock County,All Drugs,1,13.37,51157
9753,2013,Richmond City,All Drugs,38,17.75,51760
9754,2013,Richmond County,All Drugs,1,11.17,51760
9755,2013,Roanoke City,All Drugs,28,28.44,51770
9756,2013,Roanoke County,All Drugs,8,8.55,51770
9757,2013,Rockbridge County,All Drugs,1,4.48,51163
9758,2013,Rockingham County,All Drugs,2,2.57,51165
9759,2013,Russell County,All Drugs,5,17.69,51167
9760,2013,Salem City,All Drugs,5,19.76,51775
9761,2013,Scott County,All Drugs,7,30.92,51169
9762,2013,Shenandoah County,All Drugs,4,9.37,51171
9763,2013,Smyth County,All Drugs,5,15.8,51173
9764,2013,Southampton County,All Drugs,2,11.03,51175
9765,2013,Spotsylvania County,All Drugs,19,14.92,51177
9766,2013,Stafford County,All Drugs,16,11.7,51179
9767,2013,Staunton City,All Drugs,3,12.32,51790
9768,2013,Suffolk City,All Drugs,8,9.33,51800
9769,2013,Surry County,All Drugs,1,14.78,51181
9770,2013,Sussex County,All Drugs,0,0,51183
9771,2013,Tazewell County,All Drugs,9,20.41,51185
9772,2013,Virginia Beach City,All Drugs,50,11.15,51810
9773,2013,Warren County,All Drugs,7,18.09,51187
9774,2013,Washington County,All Drugs,3,5.46,51191
9775,2013,Waynesboro City,All Drugs,6,28.22,51820
9776,2013,Westmoreland County,All Drugs,2,11.36,51193
9777,2013,Williamsburg City,All Drugs,2,13.15,51830
9778,2013,Winchester City,All Drugs,6,22.05,51840
9779,2013,Wise County,All Drugs,12,29.56,51195
9780,2013,Wythe County,All Drugs,7,23.85,51197
9781,2013,York County,All Drugs,9,13.58,51199
9782,2014,Accomack County,All Drugs,8,24.23,51001
9783,2014,Albemarle County,All Drugs,7,6.7,51003
9784,2014,Alexandria City,All Drugs,14,9.3,51510
9785,2014,Alleghany County,All Drugs,2,12.64,51005
9786,2014,Amelia County,All Drugs,2,15.56,51007
9787,2014,Amherst County,All Drugs,3,9.36,51009
9788,2014,Appomattox County,All Drugs,1,6.54,51011
9789,2014,Arlington County,All Drugs,17,7.49,51013
9790,2014,Augusta County,All Drugs,10,13.54,51015
9791,2014,Bath County,All Drugs,0,0,51017
9792,2014,Bedford City,All Drugs,,,51019
9793,2014,Bedford County,All Drugs,6,7.83,51019
9794,2014,Bland County,All Drugs,1,15.09,51021
9795,2014,Botetourt County,All Drugs,4,12.08,51023
9796,2014,Bristol City,All Drugs,6,34.92,51520
9797,2014,Brunswick County,All Drugs,0,0,51025
9798,2014,Buchanan County,All Drugs,11,47.61,51027
9799,2014,Buckingham County,All Drugs,0,0,51029
9800,2014,Buena Vista City,All Drugs,0,0,51530
9801,2014,Campbell County,All Drugs,5,9.11,51031
9802,2014,Caroline County,All Drugs,4,13.43,51033
9803,2014,Carroll County,All Drugs,13,43.89,51035
9804,2014,Charles City County,All Drugs,1,14.24,51036
9805,2014,Charlotte County,All Drugs,0,0,51037
9806,2014,Charlottesville City,All Drugs,6,13.16,51540
9807,2014,Chesapeake City,All Drugs,33,14.14,51550
9808,2014,Chesterfield County,All Drugs,31,9.32,51041
9809,2014,Clarke County,All Drugs,2,13.87,51043
9810,2014,Colonial Heights City,All Drugs,2,11.28,51570
9811,2014,Covington City,All Drugs,1,17.24,51580
9812,2014,Craig County,All Drugs,0,0,51045
9813,2014,Culpeper County,All Drugs,11,22.37,51047
9814,2014,Cumberland County,All Drugs,0,0,51049
9815,2014,Danville City,All Drugs,14,32.98,51590
9816,2014,Dickenson County,All Drugs,6,39.2,51051
9817,2014,Dinwiddie County,All Drugs,1,3.59,51053
9818,2014,Emporia City,All Drugs,0,0,51595
9819,2014,Essex County,All Drugs,0,0,51057
9820,2014,Fairfax City,All Drugs,5,20.42,51600
9821,2014,Fairfax County,All Drugs,63,5.54,51059
9822,2014,Falls Church City,All Drugs,1,7.35,51610
9823,2014,Fauquier County,All Drugs,11,16.12,51061
9824,2014,Floyd County,All Drugs,2,12.84,51063
9825,2014,Fluvanna County,All Drugs,1,3.83,51065
9826,2014,Franklin City,All Drugs,1,11.73,51620
9827,2014,Franklin County,All Drugs,8,14.19,51620
9828,2014,Frederick County,All Drugs,22,26.71,51069
9829,2014,Fredericksburg City,All Drugs,4,14.11,51630
9830,2014,Galax City,All Drugs,1,14.26,51640
9831,2014,Giles County,All Drugs,3,17.84,51071
9832,2014,Gloucester County,All Drugs,5,13.46,51073
9833,2014,Goochland County,All Drugs,2,9.12,51075
9834,2014,Grayson County,All Drugs,1,6.63,51077
9835,2014,Greene County,All Drugs,1,5.25,51079
9836,2014,Greensville County,All Drugs,0,0,51081
9837,2014,Halifax County,All Drugs,0,0,51083
9838,2014,Hampton City,All Drugs,13,9.5,51650
9839,2014,Hanover County,All Drugs,11,10.79,51085
9840,2014,Harrisonburg City,All Drugs,6,11.43,51660
9841,2014,Henrico County,All Drugs,37,11.49,51087
9842,2014,Henry County,All Drugs,11,21.12,51089
9843,2014,Highland County,All Drugs,0,0,51091
9844,2014,Hopewell City,All Drugs,2,9.01,51670
9845,2014,Isle of Wight County,All Drugs,2,5.55,51093
9846,2014,James City County,All Drugs,4,5.51,51095
9847,2014,King and Queen County,All Drugs,0,0,51097
9848,2014,King George County,All Drugs,5,19.71,51099
9849,2014,King William County,All Drugs,0,0,51101
9850,2014,Lancaster County,All Drugs,1,9.05,51103
9851,2014,Lee County,All Drugs,6,24.05,51105
9852,2014,Lexington City,All Drugs,0,0,51678
9853,2014,Loudoun County,All Drugs,27,7.44,51107
9854,2014,Louisa County,All Drugs,3,8.73,51109
9855,2014,Lunenburg County,All Drugs,1,8.02,51111
9856,2014,Lynchburg City,All Drugs,5,6.33,51680
9857,2014,Madison County,All Drugs,1,7.6,51113
9858,2014,Manassas City,All Drugs,8,19.01,51683
9859,2014,Manassas Park City,All Drugs,2,13.18,51685
9860,2014,Martinsville City,All Drugs,5,36.47,51690
9861,2014,Mathews County,All Drugs,2,22.63,51115
9862,2014,Mecklenburg County,All Drugs,3,9.62,51117
9863,2014,Middlesex County,All Drugs,1,9.35,51119
9864,2014,Montgomery County,All Drugs,10,10.28,51121
9865,2014,Nelson County,All Drugs,1,6.73,51125
9866,2014,New Kent County,All Drugs,2,9.99,51127
9867,2014,Newport News City,All Drugs,25,13.66,51700
9868,2014,Norfolk City,All Drugs,30,12.22,51710
9869,2014,Northampton County,All Drugs,2,16.5,51131
9870,2014,Northumberland County,All Drugs,3,24.49,51133
9871,2014,Norton City,All Drugs,0,0,51720
9872,2014,Nottoway County,All Drugs,3,19.26,51135
9873,2014,Orange County,All Drugs,13,37.12,51137
9874,2014,Page County,All Drugs,8,33.55,51139
9875,2014,Patrick County,All Drugs,3,16.43,51141
9876,2014,Petersburg City,All Drugs,3,9.17,51730
9877,2014,Pittsylvania County,All Drugs,2,3.21,51143
9878,2014,Poquoson City,All Drugs,1,8.3,51735
9879,2014,Portsmouth City,All Drugs,19,19.79,51740
9880,2014,Powhatan County,All Drugs,4,14.06,51145
9881,2014,Prince Edward County,All Drugs,0,0,51147
9882,2014,Prince George County,All Drugs,2,5.36,51149
9883,2014,Prince William County,All Drugs,39,8.74,51153
9884,2014,Pulaski County,All Drugs,9,26.22,51155
9885,2014,Radford City,All Drugs,1,5.67,51750
9886,2014,Rappahannock County,All Drugs,2,27.17,51157
9887,2014,Richmond City,All Drugs,57,26.16,51760
9888,2014,Richmond County,All Drugs,1,11.23,51760
9889,2014,Roanoke City,All Drugs,23,23.13,51770
9890,2014,Roanoke County,All Drugs,15,15.99,51770
9891,2014,Rockbridge County,All Drugs,1,4.48,51163
9892,2014,Rockingham County,All Drugs,8,10.23,51165
9893,2014,Russell County,All Drugs,9,32.12,51167
9894,2014,Salem City,All Drugs,7,27.47,51775
9895,2014,Scott County,All Drugs,4,17.87,51169
9896,2014,Shenandoah County,All Drugs,3,6.97,51171
9897,2014,Smyth County,All Drugs,2,6.34,51173
9898,2014,Southampton County,All Drugs,2,11.07,51175
9899,2014,Spotsylvania County,All Drugs,10,7.74,51177
9900,2014,Stafford County,All Drugs,11,7.86,51179
9901,2014,Staunton City,All Drugs,3,12.23,51790
9902,2014,Suffolk City,All Drugs,11,12.67,51800
9903,2014,Surry County,All Drugs,1,14.73,51181
9904,2014,Sussex County,All Drugs,1,8.5,51183
9905,2014,Tazewell County,All Drugs,16,36.82,51185
9906,2014,Virginia Beach City,All Drugs,50,11.09,51810
9907,2014,Warren County,All Drugs,9,23.08,51187
9908,2014,Washington County,All Drugs,10,18.27,51191
9909,2014,Waynesboro City,All Drugs,2,9.36,51820
9910,2014,Westmoreland County,All Drugs,0,0,51193
9911,2014,Williamsburg City,All Drugs,5,34.03,51830
9912,2014,Winchester City,All Drugs,9,32.68,51840
9913,2014,Wise County,All Drugs,9,22.54,51195
9914,2014,Wythe County,All Drugs,10,34.34,51197
9915,2014,York County,All Drugs,7,10.55,51199
9916,2015,Accomack County,All Drugs,3,8.95,51001
9917,2015,Albemarle County,All Drugs,3,2.86,51003
9918,2015,Alexandria City,All Drugs,10,6.27,51510
9919,2015,Alleghany County,All Drugs,2,12.89,51005
9920,2015,Amelia County,All Drugs,0,0,51007
9921,2015,Amherst County,All Drugs,2,6.24,51009
9922,2015,Appomattox County,All Drugs,2,12.94,51011
9923,2015,Arlington County,All Drugs,15,6.39,51013
9924,2015,Augusta County,All Drugs,3,4.01,51015
9925,2015,Bath County,All Drugs,0,0,51017
9926,2015,Bedford City,All Drugs,,,51019
9927,2015,Bedford County,All Drugs,5,6.45,51019
9928,2015,Bland County,All Drugs,1,14.96,51021
9929,2015,Botetourt County,All Drugs,4,11.95,51023
9930,2015,Bristol City,All Drugs,2,11.35,51520
9931,2015,Brunswick County,All Drugs,0,0,51025
9932,2015,Buchanan County,All Drugs,9,39.16,51027
9933,2015,Buckingham County,All Drugs,0,0,51029
9934,2015,Buena Vista City,All Drugs,0,0,51530
9935,2015,Campbell County,All Drugs,5,8.9,51031
9936,2015,Caroline County,All Drugs,2,6.71,51033
9937,2015,Carroll County,All Drugs,2,6.83,51035
9938,2015,Charles City County,All Drugs,1,13.64,51036
9939,2015,Charlotte County,All Drugs,0,0,51037
9940,2015,Charlottesville City,All Drugs,7,14.52,51540
9941,2015,Chesapeake City,All Drugs,43,18.05,51550
9942,2015,Chesterfield County,All Drugs,37,11.1,51041
9943,2015,Clarke County,All Drugs,2,14.08,51043
9944,2015,Colonial Heights City,All Drugs,2,11.62,51570
9945,2015,Covington City,All Drugs,1,16.13,51580
9946,2015,Craig County,All Drugs,0,0,51045
9947,2015,Culpeper County,All Drugs,11,22.49,51047
9948,2015,Cumberland County,All Drugs,2,20.02,51049
9949,2015,Danville City,All Drugs,2,4.7,51590
9950,2015,Dickenson County,All Drugs,7,45.64,51051
9951,2015,Dinwiddie County,All Drugs,2,6.96,51053
9952,2015,Emporia City,All Drugs,0,0,51595
9953,2015,Essex County,All Drugs,0,0,51057
9954,2015,Fairfax City,All Drugs,6,25.87,51600
9955,2015,Fairfax County,All Drugs,83,7.35,51059
9956,2015,Falls Church City,All Drugs,0,0,51610
9957,2015,Fauquier County,All Drugs,16,23.56,51061
9958,2015,Floyd County,All Drugs,1,6.48,51063
9959,2015,Fluvanna County,All Drugs,0,0,51065
9960,2015,Franklin City,All Drugs,1,11.72,51620
9961,2015,Franklin County,All Drugs,5,8.87,51620
9962,2015,Frederick County,All Drugs,13,15.73,51069
9963,2015,Fredericksburg City,All Drugs,8,29.66,51630
9964,2015,Galax City,All Drugs,2,28.4,51640
9965,2015,Giles County,All Drugs,3,17.46,51071
9966,2015,Gloucester County,All Drugs,6,16.18,51073
9967,2015,Goochland County,All Drugs,2,8.98,51075
9968,2015,Grayson County,All Drugs,0,0,51077
9969,2015,Greene County,All Drugs,2,10.08,51079
9970,2015,Greensville County,All Drugs,1,8.47,51081
